trading_date,A,AG,AL,AP,AU,BC,BU,C,CF,CU,EB,EG,FG,FU,HC,I,IC,IF,IH,IM,J,JM,L,LU,M,MA,NI,NR,OI,P,PB,PF,PG,PP,RB,RM,RU,SA,SC,SF,SI,SM,SN,SP,SR,SS,TA,UR,V,Y,ZN
2014-01-06,0.24864542101816103,0.04322866645382472,-0.04809571878019767,,-0.011521005999554397,,,0.20154223293517845,0.022069859304446104,0.012133264556820709,,,-0.28995927307130365,,,-0.15792701710485732,,-0.31400569906932907,,,0.11653423256107512,0.06984301129796436,0.007144119307766262,,0.06881126398125871,,,,0.018530924049571785,-0.2029498594553073,-0.06600189171261064,,,,-0.17801989776270902,-0.13693131964095653,-0.11962442729603698,,,,,,,,-0.10335112296851239,,-0.22231238459756847,,0.14641362978202327,-0.24197707148788755,0.021991660716748
2014-01-07,0.2113792469036131,-0.04463419896465029,-0.06027902710723019,,-0.16506016310667304,,,0.06783609991741628,0.28480230109071725,0.05233744440909372,,,-0.09421012359214533,,,0.10996629026879312,,0.1270468366245422,,,0.10284253286048309,0.2449398879129522,-0.23733145656138796,,-0.3770659795604717,,,,-0.18478334106116415,-0.018342707198194617,0.0019180896078911653,,,,-0.23088335748587677,-0.09680724055498864,0.02624720465722433,,,,,,,,-0.1127988040150961,,-0.17386420579489828,,-0.17654669949697235,-0.19060678542973114,0.11780724888500786
2014-01-08,0.049811409646717326,-0.2995865819762804,-0.10802843789064916,,-0.22775021719171676,,,0.030804608281822337,0.10909298616187738,0.14945623766072358,,,-0.1469040520838635,,,-0.1619465392688236,,0.14606718526919266,,,0.09775212476890445,0.0420663238303754,-0.06629205383761969,,0.030640215435939894,,,,0.16453104210737532,-0.3538046358079018,-0.026743208934072952,,,,0.17266223669324662,-0.05988783063923431,-0.061798567303152675,,,,,,,,-0.04649799690425762,,-0.05208232691665456,,-0.025615148349952564,-0.08317451263133771,0.0027754331200637358
2014-01-09,0.28395739273914633,-0.0991668733001096,0.00038840410840296414,,-0.11664360156425499,,,-0.05657180492353205,-0.026262233507553218,-0.26017675018452074,,,0.43146515146535763,,,-0.052751245348774026,,0.1243478885226601,,,-0.1251358495442092,-0.04205583803596037,0.4885531329523855,,0.2497184967752034,,,,0.18293216137144303,0.054269122148069386,-0.13412252197482194,,,,0.029255031482933277,0.12071582134229653,0.3103547967247005,,,,,,,,0.15902704122830247,,0.26893709331796417,,0.3535380761105013,0.234816914790339,-0.06325234763418397
2014-01-10,0.10400194277463279,0.021526105570182162,-0.01767860530688948,,-0.0370783776671324,,,-0.15661637994273434,-0.14594363257738557,0.09027258439636195,,,0.09078569783585572,,,-0.13491381824855747,,0.15471656854202276,,,0.08840550854820398,0.04385178659518006,-0.10415990700856191,,-0.1277610762975019,,,,0.06890796564286313,0.09104601880608916,0.008807026916541512,,,,0.17060386653104076,0.059019857193995814,0.11764117321827543,,,,,,,,0.1445924696604916,,-0.003887806507562157,,-0.04421503128729288,0.03753491083004021,0.11613903150952795
2014-01-13,-0.17950914057036277,0.17128319965420216,-0.024879373046425228,,0.16449959008403617,,,-0.13410032688754425,0.34217059073898026,0.33811790687619386,,,-0.11834025242207902,,,-0.11586624393465979,,0.1656867107752926,,,0.01828165399059885,0.07820030791143874,-0.15261167100166234,,-0.22175942892140404,,,,-0.2417109621779557,-0.15770487624910529,0.011822020532689782,,,,-0.25526883953524054,0.0789739575059401,-0.34297213608591,,,,,,,,-0.10181719578768962,,-0.0035974436240080367,,-0.19894432523219086,-0.19964957115996787,0.25245167419922043
2014-01-14,0.027077111409968872,0.027289072910605425,-0.012240530915261954,,0.06569897859689783,,,-0.07787337791835211,0.04455665810213801,0.12288486070105376,,,0.16103064373624182,,,0.14785310874803298,,0.2691974312885963,,,0.19213865004706268,0.07483823074618144,0.2930951880289616,,0.15815184974402322,,,,0.19260966082564768,-0.04717295983158793,0.0663297552089082,,,,0.2553201569942469,0.1762173371153673,0.25867261195629976,,,,,,,,0.13808481153315516,,-0.14913445690270852,,0.11925996461046351,0.10637430757398882,0.12328224119971824
2014-01-15,0.14688644468948506,-0.07465691286873222,-0.05184495276210027,,-0.19366480899034208,,,-0.027282524472582163,-0.17020371500148065,-0.08950523959466603,,,0.15090725065470675,,,0.0375753711279496,,0.08806782831312299,,,0.04689124582769702,0.014391730325052712,0.0653773536718329,,0.13331792272478601,,,,0.1002859764721539,-0.1493058806358178,0.09461507417725654,,,,0.13071771259347248,0.1719478317388065,0.031440773409317245,,,,,,,,-0.019242940809062695,,-0.05562143963920451,,-0.19547489508827603,-0.0509100304765535,0.10595623066233494
2014-01-16,0.27802495421868423,0.05843381518037369,0.0228874889658671,,0.013222883530219501,,,0.08208148845530641,-0.31002159208598945,0.13931694676034778,,,-0.13911333902501002,,,0.03876199908582119,,0.14618842518391778,,,-0.051915952637365134,-0.24393172339110075,-0.029392144680304745,,-0.06451861163127567,,,,-0.12395089642879542,0.1305164847941981,-0.002206613227440593,,,,-0.13296877011548325,0.11585138938739385,0.04120675087542156,,,,,,,,-0.30835927900579696,,0.15574847382328819,,-0.01880688667872458,-0.013685670564230671,0.05455579519219155
2014-01-17,-0.00890935836145373,0.19995832511314854,-0.01970442064693346,,0.12262005889916763,,,0.0032160120446962028,0.09522140431242708,0.035039476165096894,,,0.12145496554819755,,,0.028038615221905965,,0.07589000202292388,,,-0.047509625657691235,0.0450409900545237,0.13573112344972024,,-0.07376944586611696,,,,-0.17916543892640774,0.007965309163264482,-0.09158428848689716,,,,-0.09184892260452972,-0.16462318882240698,-0.01279632302959904,,,,,,,,0.0556093649394032,,-0.11223774781173235,,-0.1449288735252342,-0.15864249786356074,-0.07848219272970225
