trading_date,A,AG,AL,AP,AU,BC,BU,C,CF,CU,EB,EG,FG,FU,HC,I,IC,IF,IH,IM,J,JM,L,LU,M,MA,NI,NR,OI,P,PB,PF,PG,PP,RB,RM,RU,SA,SC,SF,SI,SM,SN,SP,SR,SS,TA,UR,V,Y,ZN
2014-01-06,-0.02573251014385645,0.013004062311653885,0.055742038622280866,,-0.1043398829805669,,,0.030717415282080204,0.07575559739407153,-0.057738350829336836,,,-0.050956994849274885,,,0.011567609722530903,,0.03662802913332675,,,0.09802328584584931,0.18097592240867505,0.044707394672855165,,-0.026538807065572368,,,,0.08318864469259932,-0.07713331217768805,0.009440687081432619,,,,-0.04038358303942952,-0.04631829327313259,-0.05986473415885301,,,,,,,,-0.15251617978739462,,-0.09473162554226691,,-0.07855047848299375,-0.013606299290297509,0.020387458426957022
2014-01-07,0.06581091592020642,-0.0851142170612524,-0.014261761325589243,,-0.11785410983082671,,,-0.040592456037778876,0.08423760847155456,-0.024868624513818157,,,-0.09011203438484879,,,-0.056472888473576725,,-0.033723409025680814,,,0.025632256692373803,-0.027835200382134332,-0.04043384059256114,,-0.1390026909133987,,,,-0.08350741612289082,-0.04536936799766852,0.04193230607319602,,,,0.07698647231227795,-0.0005458236442080789,0.018150366142599773,,,,,,,,-0.08668331498526563,,-0.13484160976011078,,0.011339750079865112,-0.036080662416276575,-0.015152010855493205
2014-01-08,-0.0527578744174211,-0.050791671209925573,0.10014098997185429,,-0.020351382422863173,,,-0.10232095015438399,-0.0013823653033446209,0.0001630627402550023,,,0.08972424291068166,,,0.04271721755070915,,0.06637859071366904,,,-0.14214377006216888,-0.0321698723295354,-0.024920468954761098,,-0.0801050604379409,,,,-0.008603506072718871,-0.1348984920619696,0.038833460336440945,,,,0.06404222550427535,-0.1093972832202065,0.02805849518539306,,,,,,,,-0.00375139007103277,,0.05701293484472831,,0.09512012258947991,-0.012357768612062614,-0.07909292499968232
2014-01-09,-0.029275508637336568,-0.1310132251236297,-0.009492587146424357,,-0.0003736145540815673,,,-0.01569080209503759,0.05582527575752736,0.049760023847856875,,,-0.05843018629717586,,,-0.07434087260682262,,0.011248631300074379,,,0.027964923097314645,-0.00784141547417521,0.17776223657623344,,-0.15032577325065402,,,,0.03473567348691287,0.17190488185043867,0.018140002650372366,,,,0.013567941577357271,0.0753118543688322,0.07572194290193895,,,,,,,,0.1035705119650132,,0.025720985039453644,,0.04974383376619614,0.1559063746785409,-0.011424728763335307
2014-01-10,-0.0025715370245190427,-0.03858600142775402,0.0075437110164262135,,-0.053909796834317146,,,-0.127110952735783,-0.11867802344209007,-0.06335436842935237,,,-0.08260002521574802,,,-0.14253903804393164,,-0.034274026776753085,,,0.026629961947497185,-0.04523860137128075,0.011095621827336186,,-0.0241381627288647,,,,0.022923343385805747,0.018866009791092285,0.012513279999082097,,,,0.05538277010681432,0.089347835512095,-0.12959806566750165,,,,,,,,0.076589165606956,,0.01688863043464363,,-0.004243600820755873,0.0748817477801054,-0.09026172166414978
2014-01-13,-0.011237604213929026,0.12922152059788647,0.04939174882341635,,0.14122194648127176,,,-0.28731862124398017,-0.13363475305330255,0.16383531688592393,,,-0.000815492461878773,,,0.015152674624054669,,0.0364372723614195,,,-0.08055378015312632,0.09167427051140752,-0.004660553160563599,,-0.11927819404488703,,,,0.04323621416086403,-0.043351330828210785,-0.015944529964286438,,,,0.02020589275719514,0.0019324321401192382,-0.04172999960646302,,,,,,,,0.021120425065253464,,-0.21940760674487797,,-0.08823205990322917,-0.10652320251443695,0.052466683309827816
2014-01-14,-0.16504175894776638,-0.09640086188090626,-0.02072533063716741,,-0.05735600031012842,,,-0.005244811611657643,-0.012744387822857155,-0.09841040768047035,,,-0.059355452942690304,,,0.17976510993568462,,0.02576908586122091,,,-0.01938367432687633,-0.11154747407490216,-0.04314460403202458,,-0.15666584835669545,,,,0.004211228081074675,-0.10392069485310672,-0.02012630979384861,,,,-0.08471017293964232,-0.14711173585967796,-0.11599555023194179,,,,,,,,0.028939049954151926,,-0.11059268571539417,,0.012889146100922325,-0.03947397573495131,0.05880712011144064
2014-01-15,-0.022808307331363246,-0.02898670782405363,-0.11707698526257747,,-0.06709324754408791,,,0.04051699789548254,-0.10430224108416858,0.026184915500907503,,,-0.1060355117928788,,,-0.05006783480046559,,0.01611341203826028,,,0.04696155961031911,-0.017763964205718685,-0.16116483991170827,,-0.11986900329061079,,,,-0.018348352233280966,-0.0399966495592444,-0.06119420867127253,,,,-0.012114866544579411,-0.08454499767161236,0.062447405460682684,,,,,,,,-0.1719714325477118,,-0.016102993971484784,,0.049837085655994935,0.004920974687010507,0.001103985703939444
2014-01-16,0.004680205507982459,0.01214929954513441,0.016648592130815744,,0.007726771218040357,,,0.027228171601436358,0.0498431101220393,-0.048745665400114796,,,-0.12209974498341804,,,0.019595973253591824,,-0.019356267138449793,,,-0.16136609336032298,-0.13627214427307607,-0.24073344513225625,,-0.06310830952876188,,,,-0.07072155282359896,-0.0328699544684721,0.13263932849619045,,,,0.07797126613863602,-0.1799553351161727,-0.07242295703185665,,,,,,,,-0.09291869790704568,,0.09209242399414357,,0.01594575918021631,-0.07981689342153493,-0.10986110230592112
2014-01-17,-0.08067477373760451,-0.07669130311214137,0.07255225735988692,,-0.028327298622520283,,,0.10226363217859663,-0.0216012013499582,0.055913205569413905,,,-0.07782095146606098,,,0.06933172597645,,-0.11181668656999609,,,-0.06754600083878708,0.00872263086055721,-0.0734935459891893,,-0.14984238308955866,,,,-0.02238901816974263,-0.030712260977605328,0.003300867900497814,,,,-0.1057170785030914,-0.19184950911351836,-0.0034656105093232646,,,,,,,,0.0714976634501444,,-0.0238903478978391,,0.04681113819380261,-0.0703051193349431,-0.09184147086040471
